,paper_id,country,org,org_type,team
12286,4649,Poland,Nicolaus Copernicus Univ,,"Krol, A.; Railean-Plugaru, V.; Buszewski, B."
12287,4649,Poland,Nicolaus Copernicus Univ,,"Krol, A.; Railean-Plugaru, V.; Pomastowski, P.; Buszewski, B."
12288,4650,WI 53706 USA,ARS,,"Sikora, Miranda C.; Hatfield, Ronald D.; Kalscheur, Kenneth F."
12289,4650,WI USA,Univ Wisconsin,,"Sikora, Miranda C."
12290,4651,Peoples R China,China Agr Univ,,"Wang, Musen; Wang, Luna; Yu, Zhu"
12291,4652,Germany,Saxon State Off Environm Agr & Geol LfULG,,"Martens, Siriwan D.; Roscher, Simone; Steinhoefel, Olaf"
12292,4652,Germany,Dr Pieper Technol & Prod Entwicklung GmbH,,"Korn, Ulrich; Pieper, Bernd"
12293,4652,Germany,BfR Fed Inst Risk Assessment,,"Roscher, Simone; Schafft, Helmut"
12294,4652,Germany,Genossenschaftsverband Verband Reg eV,,"Roscher, Simone"
12295,4653,KS 66506 USA,Kansas State Univ,,"Fehlberg, Laura K.; Lattimer, James M.; Drouillard, James S.; Douthit, Teresa L."
12296,4654,Scotland,James Hutton Inst,,"Merget, Bernhard; Shepherd, Tom; Holden, Nicola J."
12297,4654,Scotland,Univ Aberdeen,,"Merget, Bernhard; Strachan, Norval J. C."
12298,4654,Scotland,Univ Aberdeen,,"Forbes, Ken J."
12299,4654,Ireland,Teagasc,,"Brennan, Fiona"
12300,4654,Scotland,Univ Edinburgh,,"McAteer, Sean"
12301,4654,Scotland,Univ Edinburgh,,"McAteer, Sean"
12302,4655,Lebanon,Int Ctr Agr Res Dry Areas ICARDA,,"Al Beyrouthy, Jostelle; Yazbek, Mariana"
12303,4655,Lebanon,Lebanese Univ,,"Karam, Nisrine"
12304,4655,Lebanon,Amer Univ Beirut,,"Al-Zein, Mohammad S."
12305,4656,Italy,Univ Perugia,,"Mattioli, Simona; Dal Bosco, Alessandro; Castellini, Cesare; Falcinelli, Beatrice; Sileoni, Valeria; Marconi, Ombretta; Mancinelli, Alice Cartoni; Cotozzolo, Elisa; Benincasa, Paolo"
12306,4657,Japan,Univ Tsukuba,,"Irving, Louis J.; Kim, Dongsook; Schwier, Nicholas; Vaughan, Julia K. E.; Ong, Gracialine; Hama, Takeo"
12307,4658,Spain,Univ Publ Navarra,,"Royo, Beatriz; Buezo, Javier; Moran, Jose F."
12308,4658,Spain,Univ Basque Country UPV EHU,,"Esteban, Raquel"
12309,4658,Spain,Fdn Miguel Servet,,"Santamaria, Enrique; Fernandez-Irigoyen, Joaquin"
12310,4658,Germany,Univ Wurzburg,,"Becker, Dirk"
12311,4659,Italy,Univ Cattolica Sacro Cuore,,"Rocchetti, Gabriele; Gallo, Antonio"
12312,4659,Italy,Univ Cattolica Sacro Cuore,,"Rocchetti, Gabriele; Senizza, Alice; Lucini, Luigi; Giuberti, Gianluca; Patrone, Vania"
12313,4660,Morocco,Cadi Ayyad Univ,,"Ben Laouane, R.; Meddich, A.; Wahbi, S."
12314,4660,Morocco,Cadi Ayyad Univ,,"Bechtaoui, N.; Oufdou, K."
12315,4661,Peoples R China,Chinese Acad Sci,,"Li, Qiang; Zhou, Daowei; Cong, Shan"
12316,4661,Peoples R China,Jilin Prov Key Lab Grassland Farming,,"Li, Qiang; Zhou, Daowei; Cong, Shan"
12317,4661,Australia,Univ Adelaide,,"Denton, Matthew D."
12318,4661,Peoples R China,Univ Chinese Acad Sci,,"Cong, Shan"
12319,4662,Peoples R China,Nanjing Agr Univ,,"Bai, Binqiang; Wang, Zi; Gao, Limin; Chen, Wei; Shen, Yixin"
12320,4663,Iran,Islamic Azad Univ,,"Khaledi, Neda Kazemi; Saadatmand, Sara; Khavari-Nejad, Ramazan Ali; Nejadsattari, Taher"
12321,4664,SC 29670 USA,Clemson Univ,,"Baker, Kimberly A."
12322,4664,SC 29670 USA,Clemson Univ,,"Beecher, Lance"
12323,4664,SC 29634 USA,Clemson Univ,,"Northcutt, Julie K."
12324,4665,Brazil,Univ Fed Vicosa,,"Nascimento Agarussi, Mariele Cristina; Pereira, Odilon Gomes; de Paula, Rosinea Aparecida; da Silva, Vanessa Paula; Santos Roseira, Joao Paulo; Fonseca e Silva, Fabyano"
12325,4666,France,Univ Bourgogne Franche Comte,,"Couchoud, Megane; Girodet, Sylvie; Vernoud, Vanessa; Prudent, Marion"
12326,4666,France,Univ Bourgogne Franche Comte,,"Der, Christophe; Leborgne-Castel, Nathalie"
12327,4667,France,Univ Toulouse,,"Gentzbittel, Laurent; Ben, Cecile; Mazurier, Melanie; Rickauer, Martina"
12328,4667,CA 90089 USA,Univ Southern Calif,,"Shin, Min-Gyoung; Marjoram, Paul; Nuzhdin, Sergey V."
12329,4667,CA 91750 USA,Univ La Verne,,"Lorenz, Todd; Tatarinova, Tatiana V."
12330,4667,Russia,Siberian Fed Univ,,"Tatarinova, Tatiana V."
12331,4668,Peoples R China,Nanjing Agr Univ,,"Shi, Haifan; Guo, Zhenfei"
12332,4668,Peoples R China,South China Agr Univ,,"He, Sijian; He, Xueying; Lu, Shaoyun"
12333,4669,Peoples R China,Inner Mongolia Univ,,"Liu, Zhi-Ying; Baoyin, Taogetao"
12334,4669,Peoples R China,Chinese Acad Agr Sci,,"Li, Xi-Liang"
12335,4669,Peoples R China,China Anim Hlth & Epidemiol Ctr,,"Wang, Zong-Li"
12336,4670,France,Univ Paris Saclay,,"Tan, Sovanna; Frugier, Florian; Brault, Mathias"
12337,4670,France,Univ Toulouse,,"Debelle, Frederic; Gamas, Pascal"
12338,4671,Peoples R China,Northwest A&F Univ,,"Jian, Liru"
12339,4671,Peoples R China,Northwest A&F Univ,,"Bai, Xiaoli; Zhang, Hui; Song, Xiuyong; Li, Zhefei"
12340,4672,Italy,Univ Turin,,"Carotenuto, Gennaro; Sciascia, Ivan; Oddi, Ludovica; Volpe, Veronica; Genre, Andrea"
12341,4673,Peoples R China,Shandong Univ,,"Zhang, Juanjuan; Zhao, Yang; Liu, Rong; Zhou, Chuanen"
12342,4674,Iran,Shahed Univ,,"Taherian, Maryam"
12343,4674,Iran,Shahed Univ,,"Bostani, Amir"
12344,4674,Iran,Shahed Univ,,"Omidi, Heshmat"
12345,4675,India,BAIF Dev Res Fdn,,"Takawale, P. S.; Jade, S. S.; Bahulikar, R. A.; Desale, J. S."
12346,4676,Spain,Univ Autonoma Barcelona,,"Madruga, Ana; Abril, Ricardo S.; Manteca, Xavier; Ferret, Alfred"
12347,4676,Australia,Univ Sydney,,"Gonzalez, Luciano A."
12348,4676,Spain,IRTA Monells,,"Panella-Riera, Nuria; Gil, Marta"
12349,4677,Canada,Univ Alberta,,"Aboagye, Isaac A.; Oba, Masahito"
12350,4677,Canada,Agr & Agri Food Canada,,"Aboagye, Isaac A.; Koenig, Karen M.; Beauchemin, Karen A."
12351,4677,Peoples R China,China Agr Univ,,"Zhao, Guangyong Y."
12352,4678,Peoples R China,Shandong Agr Univ,,"Zhang, Chen; Li, Zemin; Zhang, Chong-Yu; Zhang, Gui-Guo"
12353,4678,VA 24060 USA,Virginia Tech,,"Li, Mengmeng"
12354,4678,South Korea,Jeju Natl Univ,,"Lee, Yunkyoung"
12355,4678,CA 95616 USA,Univ Calif Davis,,"Zhang, Gui-Guo"
12356,4679,Spain,Univ Zaragoza,,"Jose Rufino-Moya, Pablo; Blanco, Mireia; Ramon Bertolin, Juan; Joy, Margalida"
12357,4680,Peoples R China,Jilin Univ,,"Chen, Hong; Zhang, Yuting; Li, Jialu; Zhang, Pengpeng; Liu, Na"
12358,4680,Peoples R China,Jilin Univ,,"Chen, Hong; Zhang, Yuting; Li, Jialu; Zhang, Pengpeng; Liu, Na"
12359,4681,India,Pondicherry Univ,,"Javed, Mohammed; Sinha, Anshika; Shukla, Lata Israni"
12360,4682,Peoples R China,Southwest Univ,,"Zhang, Chunlai; Chen, Yongqin; Xu, Weihong; Chi, Sunlin; Li, Tao; Li, Yanhua; He, Zhangmi; Yang, Mei; Feng, Deyu"
12361,4683,France,UMR Univ Montpellier,,"Wang, Limin; Guo, Man-Yuan; Thibaud, Jean-Baptiste; Very, Anne-Alienor; Sentenac, Herve"
12362,4683,France,UM,,"Thibaud, Jean-Baptiste"
12363,4683,England,Univ Cambridge,,"Wang, Limin"
12364,4684,Poland,Polish Acad Sci,,"Pawela, Aleksandra; Banasiak, Joanna; Biala, Wanda; Jasinski, Michal"
12365,4684,Switzerland,Univ Zurich,,"Martinoia, Enrico"
12366,4684,Poland,Poznan Univ Life Sci,,"Jasinski, Michal"
12367,4685,Peoples R China,China Agr Univ,,"Zhang, Rongxue; Chen, Hong; Duan, Mei; Zhu, Fugui; Dong, Jiangli; Wang, Tao"
12368,4685,Peoples R China,Tianjin Acad Agr Sci,,"Zhang, Rongxue"
12369,4685,OK 73401 USA,Samuel Roberts Noble Res Inst,,"Wen, Jiangqi"
12370,4686,Peoples R China,Beijing Acad Agr & Forestry Sci,,"Zheng, Mingli; Mao, Peichun; Tian, Xiaoxia; Guo, Qiang; Meng, Lin"
12371,4687,Peoples R China,Inner Mongolia Agr Univ,,"Fang, Jiajia; Li, Haijun; Wang, Jian; Yang, Mingshao; Zong, Zeying; Zhang, Yong"
12372,4688,Canada,Univ Saskatchewan,,"Yu, Peiqiang"
12373,4688,Canada,Agr & Agri Food Canada,,"Heendeniya, R. G.,    Gruber, M. Y.,    Lei, Y.,    Yu, Peiqiang"
12374,4689,MI 48824 USA,Michigan State Univ,,"Clark, Teresa J.; Friel, Colleen A.; Friesen, Maren L.; Shachar-Hill, Yair"
12375,4689,MI 48197 USA,Eastern Michigan Univ,,"Grman, Emily"
12376,4689,WA 99164 USA,Washington State Univ,,"Friesen, Maren L."
12377,4689,WA 99164 USA,Washington State Univ,,"Friesen, Maren L."
12378,4689,NY 11973 USA,Brookhaven Natl Lab,,"Clark, Teresa J."
12379,4690,MN 55108 USA,Univ Minnesota,,"Trujillo, Diana I."
12380,4690,MN 55455 USA,Univ Minnesota,,"Silverstein, Kevin A. T."
12381,4690,MN 55108 USA,Univ Minnesota,,"Young, Nevin D."
12382,4691,Canada,Univ Laval,,"Lauzon, Julie; Gervais, Rachel"
12383,4691,Canada,Agr & Agri Food Canada,,"Tremblay, Gaetan F.; Belanger, Gilles; Lajeunesse, Julie"
12384,4691,Canada,McGill Univ,,"Seguin, Philippe"
12385,4692,India,Coll Agr,,"Bi, Rabiya; Chandappa, Lohithaswa H."
12386,4692,India,Univ Mysore,,"Bi, Rabiya; Siddalingaiah, Lokesh; Kuruba, Vinutha"
12387,4692,India,Univ Agr Sci,,"Raju, Sunil Kumar Kenchanmane; Balakrishna, Shilpa Hassan; Kumar, Jyothi; Hittalmani, Shailaja"
12388,4693,OK 73401 USA,Noble Res Inst,,"Kang, Yun; Torres-Jerez, Ivone; Huhman, David; Krom, Nicholas; Udvardi, Michael"
12389,4693,Peoples R China,State Ctr Rubber Breeding,,"An, Zewei"
12390,4693,AL 35806 USA,Univ Minnesota,,"Greve, Veronica"
12391,4693,MI 48824 USA,Michigan State Univ,,"Cui, Yuehua"
12392,4693,AL 35806 USA,Hudson Alpha Inst Biotechnol,,"Greve, Veronica"
12393,4694,France,Univ Angers,,"Philippe, Florian; Verdu, Isabelle; Morere-Le Paven, Marie-Christine; Limami, Anis M.; Planchet, Elisabeth"
12394,4695,Peoples R China,Shandong Agr Univ,,"Zhang, C. Y.; Gan, L. P.; Du, M. Y.; Shang, Q. H.; Xie, Y. H.; Zhang, G. G."
12395,4696,Argentina,IPAVE CIAP INTA,,"Bejerman, Nicolas; Debat, Humberto; Nome, Claudia; Trucco, Veronica; de Breuil, Soledad; Lenardo, Sergio; Giolitti, Fabian"
12396,4696,Argentina,UFyMA INTA CONICET,,"Bejerman, Nicolas; Debat, Humberto; Nome, Claudia; Cabrera-Mederos, Dade; Trucco, Veronica; de Breuil, Soledad; Lenardo, Sergio; Giolitti, Fabian"
12397,4696,Argentina,UNRC,,"Lenardo, Sergio"
12398,4697,Iran,Shiraz Univ,,"Kargar, S.; Kanani, M."
12399,4698,Iran,Shiraz Univ,,"Kargar, S.; Kanani, M."
12400,4699,Peoples R China,Chinese Acad Sci,,"Jia, Junchao; Yang, Xiaofeng; Zhang, Pingping; Zhang, Xingchang"
12401,4699,Peoples R China,Minist Water Resources,,"Jia, Junchao; Yang, Xiaofeng; Zhang, Pingping; Zhang, Xingchang"
12402,4699,Peoples R China,Univ Chinese Acad Sci,,"Jia, Junchao; Yang, Xiaofeng"
12403,4699,Peoples R China,Northwest A&F Univ,,"Zhang, Pingping; Zhang, Xingchang"
12404,4699,Peoples R China,Chinese Acad Sci,,"Zhang, Pingping"
12405,4700,Spain,Agrifood Res & Technol Ctr Aragon,,"Malik, Wafa; Dechmi, Farida"
12406,4700,Spain,CITA Univ Zaragoza,,"Dechmi, Farida"
12407,4701,Spain,Univ Publ Navarra,,"Castaneda, Veronica; Azcarate, Lidia; Gonzalez, Esther M."
12408,4701,Spain,Univ Basque Country,,"de la Pena, Marlon"
12409,4701,Spain,IdAB CSIC UPNA Govt Navarre,,"Aranjuelo, Iker"
12410,4702,Peoples R China,Northwest A&F Univ,,"Liu, Yu-Shi; Sha, Xu-Yang; Zhao, Yi-Xin; Hu, Tian-Ming; Yang, Pei-Zhi"
12411,4702,Peoples R China,Shaanxi Grassland Workstn,,"Geng, Jin-Cai"
12412,4703,Kuwait,Kuwait Inst Sci Res,,"Kumar, V; AlMomin, S.; Al-Shatti, A.; Al-Aqeel, H.; Al-Salameen, F.; Shajan, A. B.; Nair, S. M."
12413,4704,Germany,Inst Epidemiol & Pathogen Diagnost,,"Gaafar, Yahya Z. A.; Richert-Poggeler, Katja R.; Maass, Christina; Ziebell, Heiko"
12414,4705,Peoples R China,Chinese Acad Agr Sci,,"Zhang, Fan; Kang, Junmei; Long, Ruicai; Wang, Zhen; Zhang, Tiejun; Yang, Qingchuan"
12415,4705,WA 99350 USA,USDA ARS,,"Yu, Long-Xi"
12416,4705,Peoples R China,Cangzhou Tech Coll,,"Zhao, Zhongxiang"
12417,4705,Peoples R China,Cangzhou Acad Agr & Forestry Sci,,"Zhao, Zhongxiang"
12418,4706,South Africa,Stellenbosch Univ,,"Groenewald, Lida-Mari; Midgley, Guy F.; Kleinert, Aleysia; Valentine, Alex J."
12419,4706,Peoples R China,Chinese Acad Sci,,"Morcillo, Rafael J. L."
12420,4706,Switzerland,Univ Lausanne,,"Poirier, Yves"
12421,4707,Peoples R China,Nanjing Agr Univ,,"Liu, Qinhua; Li, Junfeng; Zhao, Jie; Wu, Jingxing; Shao, Tao"
12422,4708,Mexico,Univ Americas Puebla,,"Cecilia Lorenzo-Leal, Ana; Palou, Enrique; Lopez-Malo, Aurelio"
12423,4709,Peoples R China,China Agr Univ,,"Zhou, Jiqiong; Yang, Gaowen; Zhang, Yingjun"
12424,4709,Peoples R China,Sichuan Agr Univ,,"Zhou, Jiqiong"
12425,4709,OK 74078 USA,Oklahoma State Univ,,"Wilson, Gail W. T.; Cobb, Adam B."
12426,4709,Peoples R China,Minist Agr,,"Zhang, Yingjun"
12427,4710,South Korea,Myongji Univ,,"Kim, Goon-Bo; Son, Seong-Uk; Mun, Jeong-Hwan"
12428,4710,South Korea,Catholic Univ Korea,,"Yu, Hee-Ju"
12429,4711,SC 29634 USA,Clemson Univ,,"Nowak, Stephen; Schnabel, Elise; Frugoli, Julia"
12430,4712,Peoples R China,Chinese Acad Agr Sci,,"Kang, Junmei; Zhang, Tiejun; Guo, Tao; Ding, Wang; Long, Ruicai; Yang, Qingchuan; Wang, Zhen"
12431,4713,TX 78712 USA,Univ Texas Austin,,"Choi, In-Su; Jansen, Robert; Ruhlman, Tracey"
12432,4713,Saudi Arabia,King Abdulaziz Univ,,"Jansen, Robert"
12433,4714,Mexico,Univ Autonoma Nayarit,,"Vega Granados, Esteban"
12434,4714,Mexico,Inst Nacl Ciencias Med & Nutric Salvador Zubiran,,"Sangines Garcia, Leonor; Solano, Lourdes"
12435,4714,Mexico,Unidad Acad Med Vet & Zootecnia,,"Gomez Gurrola, Agapito; Hernandez-Ballesteros, Antonio; Escalera-Valente, Francisco; Lenin Loya-Olguin, Jose"
12436,4715,Mexico,Inst Tecnol Valle Oaxaca,,"Gaytan Valencia, Jose Alfredo; Villegas Aparicio, Yuri; Carrillo Rodriguez, Jose Cruz"
12437,4715,Mexico,Inst Politecn Nacl,,"Castro Rivera, Rigoberto; Solis Oba, Maria Myrna"
12438,4715,Mexico,Univ Autonoma San Luis Potosi,,"Aguilar Benitez, Gisela"
12439,4715,Mexico,Univ Autonoma San Luis Potosi,,"Negrete Sanchez, Luis Octavio"
12440,4716,TX 76203 USA,Univ North Texas,,"Barros, Jaime; Dixon, Richard A."
12441,4716,TX 76203 USA,Univ North Texas,,"Barros, Jaime; Dixon, Richard A."
12442,4716,WI 54669 USA,Forage Genet Int,,"Templet, Stephen"
12443,4716,TN 37831 USA,Oak Ridge Natl Lab,,"Barros, Jaime; Dixon, Richard A."
12444,4717,GA 30602 USA,Univ Georgia,,"Adhikari, Laxman; Missaoui, Ali M."
12445,4718,Peoples R China,Harbin Normal Univ,,"Qu, Yue; Ling, Lei; Wang, Dan; Zhang, Tong; Guo, Changhong"
12446,4719,Peoples R China,Chinese Acad Sci,,"Yuan, Erliang; Yan, Hongyu; Gao, Jing; Guo, Huijuan; Ge, Feng; Sun, Yucheng"
12447,4719,Peoples R China,Univ Chinese Acad Sci,,"Yuan, Erliang; Ge, Feng"
12448,4720,Peoples R China,Northwest Agr & Forestry Univ,,"Sun, Yali; Wu, Zefeng; Wang, Yujie; Yang, Jieyu; Wei, Gehong; Chou, Minxia"
12449,4720,Peoples R China,Northwest Agr & Forestry Univ,,"Sun, Yali; Wu, Zefeng; Wang, Yujie; Yang, Jieyu; Wei, Gehong; Chou, Minxia"
12450,4721,Poland,Siedlce Univ Nat Sci & Humanities,,"Sosnowski, Jacek; Jankowski, Kazimierz; Truba, Milena; Malinowska, Elzbieta"
12451,4722,Turkey,Usak Univ,,"Memon, Abdul Razaque"
12452,4722,Germany,Bielefeld Univ,,"Schwager, Christiane Katja"
12453,4722,Germany,Bielefeld Univ,,"Niehaus, Karsten"
12454,4723,Algeria,Univ Bejaia,,"Djafri-Bouallag, Linda; Ourari, Malika; Sahnoune, Mohamed"
12455,4724,Canada,Agr & Agri Food Canada,,"Matthews, Craig; Arshad, Muhammad; Hannoufa, Abdelali"
12456,4724,Canada,Univ Western Ontario,,"Matthews, Craig; Hannoufa, Abdelali"
12457,4724,Pakistan,Univ Agr Faisalabad,,"Arshad, Muhammad"
12458,4725,Argentina,Consejo Nacl Invest Cient & Tecn,,"Berhongaray, Gonzalo"
12459,4725,Argentina,Univ Nacl Litoral,,"Berhongaray, Gonzalo; Martin Jauregui, Jose"
12460,4725,Argentina,INTA,,"Basanta, Maria"
12461,4726,Serbia,Inst Pesticides & Environm Protect,,"Saric-Krsmanovic, Marija; Radivojevic, Ljiljana; Umiljendic, Jelena Gajic"
12462,4726,Serbia,Univ Belgrade,,"Bozic, Dragana; Vrbnicanin, Sava"
12463,4727,IN 47907 USA,Purdue Univ,,"Angelella, Gina Marie; Kaplan, Ian"
12464,4727,OH USA,Ohio State Univ,,"Michel, Andy P."
12465,4727,VA USA,Virginia Tech Univ,,"Angelella, Gina Marie"
12466,4728,Peoples R China,Nanjing Agr Univ,,"Dong, Zhihao; Chen, Lei; Li, Junfeng; Yuan, Xianjun; Shao, Tao"
12467,4729,Italy,CREA Res Ctr Anim Prod & Aquaculture CREA ZA,,"Confalonieri, Massimo; Carelli, Maria; Tava, Aldo; Borrelli, Lamberto"
12468,4730,Netherlands,Univ Utrecht,,"Schaafstra, F. J. W. C.; van Doorn, D. A.; Schonewille, J. T.; Hendriks, W. H."
12469,4730,Netherlands,Univ Utrecht,,"van Doorn, D. A.; van den Boom, R."
12470,4730,Netherlands,Wageningen Univ,,"Verschuur, M.; Hendriks, W. H."
12471,4730,Netherlands,Wageningen Livestock Res,,"Blok, M. C."
12472,4731,Peoples R China,Chinese Acad Agr Sci,,"Wang, Zan; Zhang, Han; Gong, Wenlong"
12473,4732,WA 99164 USA,Washington State Univ,,"Ogden, Aaron J.; Kahn, Michael L."
12474,4732,WA 99164 USA,Washington State Univ,,"Ogden, Aaron J.; McAleer, Jacqueline M.; Kahn, Michael L."
12475,4733,India,Univ Calcutta,,"Das, Debapriya Rajlakshmi; Kundu, Anindya; DasGupta, Maitrayee"
12476,4733,Hungary,NARIC,,"Horvath, Beatrix; Kalo, Peter"
12477,4734,Peoples R China,Shandong Agr Univ,,"Xie, Yuhuai; Wang, Lixue; Yang, Zaibin; Zhang, Guiguo; Jiang, Shuzhen; Yang, Weiren"
12478,4734,Peoples R China,Qilu Univ Technol,,"Sun, Hua"
12479,4734,Canada,Agr & Agri Food Canada,,"Wang, Yuxi"
12480,4735,MN 55108 USA,Univ Minnesota,,"Fernandez, Adria L.; Tautges, Nicole E.; Sheaffer, Craig C."
12481,4735,MN 55108 USA,Dept Soil Water & Climate,,"Fabrizzi, Karina P.; Lamb, John A."
12482,4736,Peoples R China,Yunnan Agr Univ,,"Yang, Shu; Zu, Yanqun; Li, Bo; Jia, Le; He, Yongmei; Li, Yuan"
12483,4736,Peoples R China,Yunnan Agr Univ,,"Yang, Shu"
12484,4736,Peoples R China,Yunnan Agr Univ,,"Bi, Yufen"
12485,4737,Peoples R China,Nanjing Agr Univ,,"Chen, Lei; Dong, Zhihao; Li, Junfeng; Shao, Tao"
12486,4738,Poland,Poznan Univ Life Sci,,"Szumacher-Strabel, Malgorzata; Cieslak, Adam; Kozlowska, Martyna; Kuznicki, Dawid"
12487,4738,Poland,Inst Soil Sci & Plant Cultivat,,"Stochmal, Anna; Kowalczyk, Mariusz; Oleszek, Wieslaw"
12488,4739,IL 60439 USA,NCI,,"Sekula, Bartosz; Dauter, Zbigniew"
12489,4740,Czech Republic,Inst Anim Sci,,"Marounek, M.; Skrivan, M.; Englmaierova, M."
12490,4741,New Zealand,Univ Auckland,,"Thomson, Geoffrey; Taylor, James; Putterill, Joanna"
12491,4742,Peoples R China,South China Agr Univ,,"Zhang, Peipei; Li, Shuangshuang; Lu, Shaoyun"
12492,4742,Peoples R China,Nanjing Agr Univ,,"Zhao, Pengcheng; Guo, Zhenfei"
12493,4743,Australia,Univ Newcastle,,"Rose, Ray J."
12494,4744,Peoples R China,Hunan Agr Univ,,"Zeng, Ningbo; Yang, Zhijian; Zhang, Zhifei; Hu, Longxing"
12495,4744,Peoples R China,Chinese Acad Sci,,"Chen, Liang"
12496,4745,Peoples R China,Lanzhou Univ,,"Lu, Jiaoyun; Yang, Mei; Liu, Minguo; Wang, Yaya; Yang, Huimin"
12497,4746,Peoples R China,Northwest A&F Univ,,"Wei, Gehong"
12498,4746,Peoples R China,Northwest A&F Univ,,"Chou, Minxia,    Sun, Yali,    Yang, Jieyu,    Wang, Yujie,    Li, Yajuan,    Yuan, Guijie,    Zhang, Dehui,    Wang, Jiamei,    Wei, Gehong"
12499,4747,Spain,Univ Lleida,,"Hadidi, Milad; Ibarz, Albert; Pagan, Jordi"
12500,4747,Spain,Univ Lleida,,"Conde, Josep"
12501,4748,Romania,Sapientia Hungarian Univ Transylvania,,"Szabo, Attila-Karoly; Balint, Janos; Koszeghi, Szidonia; Balog, Adalbert"
12502,4748,Hungary,Szent Istvan Univ,,"Szabo, Attila-Karoly; Kiss, Jozsef; Balog, Adalbert"
12503,4748,Wales,Cardiff Univ,,"Loxdale, Hugh D."
12504,4749,Peoples R China,China Acad Chinese Med Sci,,"Guo, Na; Yan, Han; Yang, Xiaofang; Fan, Bin"
12505,4749,Peoples R China,Taishan Med Univ,,"Yang, Dawei"
12506,4749,Peoples R China,Beijing Univ Chinese Med,,"Liu, Changxi"
12507,4749,Peoples R China,Inner Mongolian Med Univ,,"Wang, Xiaoqin"
12508,4750,Canada,Univ Manitoba,,"Azad, E.; Derakhshani, H.; McAllister, T. A.; Khafipour, E."
12509,4750,Canada,Agr & Agri Food Canada,,"Forster, R. J.; Gruninger, R. J.; Acharya, S.; McAllister, T. A."
12510,4751,Peoples R China,Shandong Univ,,"Zhao, Yang; Liu, Rong; Xu, Yiteng; Wang, Minmin; Zhang, Jing; Bai, Mingyi; Han, Chao; Xiang, Fengning; Zhou, Chuanen"
12511,4751,OK 73401 USA,Noble Res Inst LLC,,"Wang, Zeng-Yu; Mysore, Kirankumar S.; Wen, Jiangqi"
12512,4751,Peoples R China,Qingdao Agr Univ,,"Wang, Zeng-Yu"
12513,4752,Peoples R China,Nanjing Agr Univ,,"Zhang, Fengge; Liu, Mohan; Li, Yang; Che, Yeye; Xiao, Yan"
12514,4753,Peoples R China,Gansu Agr Univ,,"Luo, Yong-Zhong; Li, Guang"
12515,4753,Australia,Univ Western Australia,,"Liu, Hui; Yan, Guijun; Turner, Neil C."
12516,4753,Australia,Univ Western Australia,,"Turner, Neil C."
12517,4754,Italy,Univ Perugia,,"Falistocco, Egizia"
12518,4755,Iran,Univ Tehran,,"Tavakoli, M.; Poustini, K.; Ali, S."
12519,4755,Iran,Agr Res Educ & Extens Org,,"Besharati, H."
12520,4756,FL 33598 USA,Univ Florida,,"Sharpe, Shaun M.; Boyd, Nathan S."
12521,4757,FL 33598 USA,Univ Florida,,"Sharpe, Shaun M.; Boyd, Nathan S."
12522,4758,Peoples R China,Lanzhou Univ,,"Zhang, Jing; Pang, Xiao Pan; Yu, Cheng; Wang, Qian; Zhou, Yu Pei; Guo, Zheng Gang"
12523,4758,Peoples R China,Northwest Univ Nationalities,,"Liu, Hui Xia; Lin, Li Guo"
12524,4759,Romania,Sapientia Hungarian Univ Transylvania,,"Laslo, Eva; Mathe, Lorand; Lanyi, Szabolcs; Abraham, Beata"
12525,4759,Romania,Sapientia Hungarian Univ Transylvania,,"Salamon, Rozalia Veronika; Tokos, Kinga"
12526,4760,Tunisia,Univ Carthage,,"Aroua, Ibtissem; Abid, Ghassen; Souissi, Fatma; Mannai, Khdiri; Jebara, Moez"
12527,4760,Tunisia,Tech Ctr Organ Agr Chott Meriem,,"Nebli, Houcem; Borgi, Ziad"
12528,4760,Tunisia,Reg Ctr Res Hort & Organ Agr Chott Meriem Route T,,"Hattab, Sabrine"
12529,4761,Peoples R China,Tibet Agr & Anim Husb Univ,,"Shang, Z. D.; Tan, Z. K.; Liu, S. Z.; Li, J. K.; Qiang-Ba, Y. Z.; Shang, P.; Wang, H. H."
12530,4761,Peoples R China,Tibetan Plateau Feed Proc Res Ctr,,"Shang, Z. D.; Tan, Z. K.; Liu, S. Z.; Wang, H. H."
12531,4761,Peoples R China,Lab Detect & Monitoring Highland Anim Dis,,"Li, J. K."
12532,4761,Peoples R China,Tibetan Pig Collaborat Res Ctr Open Platform,,"Qiang-Ba, Y. Z.; Shang, P."
12533,4762,Spain,Univ Lleida,,"Madeira, F.; Pons, X."
12534,4762,Italy,Univ Rome Sapienza,,"di Lascio, A.; Costantini, M. L.; Rossi, L."
12535,4762,Germany,Univ Koblenz Landau,,"Roesch, V."
12536,4763,PR 00778 USA,Univ Puerto Rico,,"Aponte, Alfredo"
12537,4763,ND 58108 USA,North Dakota State Univ,,"Samarappuli, Dulan; Berti, Marisol T."
12538,4764,WI 53706 USA,Univ Wisconsin,,"Nieman, Christine C.; Schaefer, Daniel M."
12539,4764,WI 53706 USA,Univ Wisconsin,,"Albrecht, Kenneth A."
12540,4765,Poland,Warsaw Univ Life Sci,,"Sanko-Sawczenko, Izabela; Lotocka, Barbara; Czarnocka, Weronika"
12541,4765,Poland,Warsaw Univ Life Sci,,"Mielecki, Jakub"
12542,4765,Poland,Warsaw Univ Life Sci,,"Rekosz-Burlaga, Hanna"
